date_time,jrr_total,jrr_ws,savage,hour,minute,date
2022-06-23T08:00:00Z,28.85043885,13.1,4.531795389,4,0,6/23/2022
2022-06-23T08:15:00Z,28.85043885,13.1,4.531795389,4,15,6/23/2022
2022-06-23T08:30:00Z,28.85043885,13.1,4.531795389,4,30,6/23/2022
2022-06-23T08:45:00Z,28.85043885,13.1,4.531795389,4,45,6/23/2022
2022-06-23T09:00:00Z,28.85043885,13.1,4.531795389,5,0,6/23/2022
2022-06-23T09:15:00Z,28.85043885,13.1,4.531795389,5,15,6/23/2022
2022-06-23T09:30:00Z,28.85043885,13.1,4.531795389,5,30,6/23/2022
2022-06-23T09:45:00Z,28.85043885,13.1,4.531795389,5,45,6/23/2022
2022-06-23T10:00:00Z,28.85043885,13.1,4.531795389,6,0,6/23/2022
2022-06-23T10:15:00Z,28.85043885,13.1,4.531795389,6,15,6/23/2022
2022-06-23T10:30:00Z,28.85043885,13.1,4.531795389,6,30,6/23/2022
2022-06-23T10:45:00Z,28.85043885,13.1,4.531795389,6,45,6/23/2022
2022-06-23T11:00:00Z,28.85043885,13.1,4.531795389,7,0,6/23/2022
2022-06-23T11:15:00Z,28.85043885,13.1,4.531795389,7,15,6/23/2022
2022-06-23T11:30:00Z,28.85043885,13.1,4.531795389,7,30,6/23/2022
2022-06-23T11:45:00Z,28.85043885,13.1,4.531795389,7,45,6/23/2022
2022-06-23T12:00:00Z,28.85043885,13.1,4.531795389,8,0,6/23/2022
2022-06-23T12:15:00Z,28.85043885,13.1,4.531795389,8,15,6/23/2022
2022-06-23T12:30:00Z,28.85043885,13.1,4.531795389,8,30,6/23/2022
2022-06-23T12:45:00Z,28.85043885,13.1,4.531795389,8,45,6/23/2022
2022-06-23T13:00:00Z,28.85043885,13.1,4.531795389,9,0,6/23/2022
2022-06-23T13:15:00Z,28.85043885,13.1,4.531795389,9,15,6/23/2022
2022-06-23T13:30:00Z,28.85043885,13.1,4.531795389,9,30,6/23/2022
2022-06-23T13:45:00Z,28.85043885,13.1,4.531795389,9,45,6/23/2022
2022-06-23T14:00:00Z,28.85043885,13.1,4.531795389,10,0,6/23/2022
2022-06-23T14:15:00Z,28.85043885,13.1,4.531795389,10,15,6/23/2022
2022-06-23T14:30:00Z,28.85043885,13.1,4.531795389,10,30,6/23/2022
2022-06-23T14:45:00Z,28.85043885,13.1,4.531795389,10,45,6/23/2022
2022-06-23T15:00:00Z,28.85043885,13.1,4.531795389,11,0,6/23/2022
2022-06-23T15:15:00Z,28.85043885,13.1,4.531795389,11,15,6/23/2022
2022-06-23T15:30:00Z,28.85043885,13.1,4.531795389,11,30,6/23/2022
2022-06-23T15:45:00Z,28.85043885,13.1,4.531795389,11,45,6/23/2022
2022-06-23T16:00:00Z,28.85043885,13.1,4.531795389,12,0,6/23/2022
2022-06-23T16:15:00Z,28.85043885,13.1,4.531795389,12,15,6/23/2022
2022-06-23T16:30:00Z,28.85043885,13.1,4.531795389,12,30,6/23/2022
2022-06-23T16:45:00Z,28.85043885,13.1,4.531795389,12,45,6/23/2022
2022-06-23T17:00:00Z,28.85043885,13.1,4.531795389,13,0,6/23/2022
2022-06-23T17:15:00Z,28.85043885,13.1,4.531795389,13,15,6/23/2022
2022-06-23T17:30:00Z,28.85043885,13.1,4.531795389,13,30,6/23/2022
2022-06-23T17:45:00Z,28.85043885,13.1,4.531795389,13,45,6/23/2022
