date,kitzmiller,barnum,barton,bloomington,luke,por,monoc_jug,goose,seneca,lfalls
2022-07-20T14:00:00Z,116.5,227,5.92,53,295,1130,100,45,21,860.0890000000002
2022-07-20T15:00:00Z,114,226.25,5.92,53,291,1132,99,45,21,840.0890000000002
2022-07-20T16:00:00Z,111,227,5.92,53,292,1125,98,44,22,817.0890000000002
2022-07-20T17:00:00Z,108.5,227.75,5.92,53,293.5,1123,97,42,24,799.0890000000002
2022-07-20T18:00:00Z,106,228.5,5.6725,53,293,1120,96,42,25,780.0890000000002
2022-07-20T19:00:00Z,104,227,5.59,53,293,1112,96,41,27,762.0890000000002
2022-07-20T20:00:00Z,103,226.25,5.425,53,293,1105,95,39,25,744.0890000000002
2022-07-20T21:00:00Z,101.5,227,5.26,53,293,1096,93,39,24,730.0890000000002
2022-07-20T22:00:00Z,100.25,227,5.26,53,293,1092,92,37,23,725.0890000000002
2022-07-20T23:00:00Z,99.5,226.25,5.26,53,293,1085,91,37,23,730.0890000000002
2022-07-21T00:00:00Z,97.6,226.25,4.96,53,293,1080,90,37,23,735.0890000000002
2022-07-21T01:00:00Z,96.175,225.5,4.96,53,293,1074,89,36,23,735.0890000000002
2022-07-21T02:00:00Z,95.7,227,4.96,53,293,1072,88,35,23,735.0890000000002
2022-07-21T03:00:00Z,94.35,227,4.96,53,293,1067,87,35,23,721.0890000000002
2022-07-21T04:00:00Z,93.45,227,4.735,53,293,1065,87,34,24,721.0890000000002
2022-07-21T05:00:00Z,92.1,227,4.66,53,293,1065,85,34,24,716.0890000000002
2022-07-21T06:00:00Z,91.65,227,4.66,53,293,1067,84,33,24,707.0890000000002
2022-07-21T07:00:00Z,90.3,227,4.66,53,293,1074,84,32,25,702.0890000000002
2022-07-21T08:00:00Z,89.4,227,4.66,53,293,1077,83,32,24,689.0890000000002
2022-07-21T09:00:00Z,88.5,227,4.66,53,293.75,1080,82,32,23,675.0890000000002
2022-07-21T10:00:00Z,88.5,226.25,4.66,53,294.5,1089,82,31,21,670.0890000000002
2022-07-21T11:00:00Z,88.5,227,4.66,53,293,1094,81,30,20,661.0890000000002
2022-07-21T12:00:00Z,87.15,227,4.66,53,292,1098,80,30,20,652.0890000000002
2022-07-21T13:00:00Z,86.7,247,4.66,53,292,1098,79,30,19,643.0890000000002
2022-07-21T14:00:00Z,86.7,255,4.66,53,292,1101,78,30,18,643.0890000000002
2022-07-21T15:00:00Z,86.275,255,4.66,53,294.75,1108,79,30,18,638.0890000000002
2022-07-21T16:00:00Z,85,255,4.66,53,316.25,1108,81,29,19,634.0890000000002
2022-07-21T17:00:00Z,85,256,4.38,53,320,1108,82,29,20,625.0890000000002
2022-07-21T18:00:00Z,84.15,260,4.38,53,320,1108,81,29,22,625.0890000000002
2022-07-21T19:00:00Z,83.3,255,4.38,53,320,1108,80,28,22,629.0890000000002
2022-07-21T20:00:00Z,82.875,239.25,4.38,53,320,1101,78,28,22,625.0890000000002
2022-07-21T21:00:00Z,81.6,225.5,4.38,53,320,1096,78,27,22,634.0890000000002
2022-07-21T22:00:00Z,81.6,225.5,4.1,53,317.25,1087,76,27,22,643.0890000000002
2022-07-21T23:00:00Z,81.6,227,4.1,53,299,1079,76,27,23,638.0890000000002
2022-07-22T00:00:00Z,80.325,227,4.1,53,292,1074,74,27,22,634.0890000000002
2022-07-22T01:00:00Z,79.9,226.25,4.1,53,292,1074,73,26,21,625.0890000000002
2022-07-22T02:00:00Z,79.9,227,4.1,53,292,1074,72,26,21,625.0890000000002
2022-07-22T03:00:00Z,79.9,227,4.1,53,292,1074,72,25,21,629.0890000000002
2022-07-22T04:00:00Z,80.325,227,4.1,53,292,1074,71,25,22,625.0890000000002
2022-07-22T05:00:00Z,81.6,227,4.1,53,292,1074,71,25,22,625.0890000000002
2022-07-22T06:00:00Z,81.6,226.25,4.1,53,292,1074,71,25,21,620.0890000000002
2022-07-22T07:00:00Z,81.6,226.25,4.1,53,292,1074,71,25,22,611.0890000000002
2022-07-22T08:00:00Z,83.3,225.5,4.1,53,292,1067,71,24,22,606.0890000000002
2022-07-22T09:00:00Z,83.725,226.25,4.1,53,292,1050,71,24,22,611.0890000000002
2022-07-22T10:00:00Z,85,227,4.035,53,292,1024,70,24,21,620.0890000000002
2022-07-22T11:00:00Z,85,226.25,3.84,53,292,995,69,24,19,616.0890000000002
2022-07-22T12:00:00Z,85,244.75,3.84,53,292,976,69,23,18,606.0890000000002
2022-07-22T13:00:00Z,85,257,3.84,53,292,960,68,23,17,599.0890000000002
2022-07-22T14:00:00Z,85.45,255,3.84,53,293,955,68,23,17,595.0890000000002
2022-07-22T15:00:00Z,86.8,255,3.84,53,313.5,952,68,23,17,591.0890000000002
2022-07-22T16:00:00Z,86.8,256,3.84,53,320,949,68,22,17,591.0890000000002
2022-07-22T17:00:00Z,86.8,257,3.84,53,320,949,67,22,18,587.0890000000002
2022-07-22T18:00:00Z,86.8,259,3.84,53,320,950,67,22,20,591.0890000000002
2022-07-22T19:00:00Z,85.1,256,3.72,53,320,971,67,21,21,587.0890000000002
2022-07-22T20:00:00Z,85.1,239.25,3.6,53,320,988,67,21,21,582.0890000000002
2022-07-22T21:00:00Z,85.1,224.5,3.6,53,320,1005,66,21,22,577.0890000000002
2022-07-22T22:00:00Z,85.1,223,3.54,53,317.25,1007,66,21,22,591.0890000000002
2022-07-22T23:00:00Z,85.1,225,3.36,53,298,1007,65,21,23,591.0890000000002
2022-07-23T00:00:00Z,83.3,224,3.36,53,289,998,63,21,23,591.0890000000002
2022-07-23T01:00:00Z,83.3,223,3.36,53,289.75,989,62,21,25,591.0890000000002
2022-07-23T02:00:00Z,83.3,223,3.36,53,289,971,62,21,24,591.0890000000002
2022-07-23T03:00:00Z,82.55,223,3.36,53,289,946,61,21,25,591.0890000000002
2022-07-23T04:00:00Z,81.7,226,3.36,53,289,924,61,20,26,577.0890000000002
2022-07-23T05:00:00Z,81.7,224,3.36,53,289.75,911,61,20,33,560.0890000000002
2022-07-23T06:00:00Z,81.275,223,3.36,53,289,905,61,20,33,554.0890000000002
2022-07-23T07:00:00Z,80,224,3.36,53,290.5,902,61,20,33,535.0890000000002
2022-07-23T08:00:00Z,79.15,224,3.36,53,289.75,902,60,20,24,522.0890000000002
2022-07-23T09:00:00Z,78.3,223,3.36,53,289.75,900,59,20,21,506.08900000000017
2022-07-23T10:00:00Z,77.9,223,3.36,53,289.75,896,59,19,20,492.08900000000017
2022-07-23T11:00:00Z,76.7,224,3.36,53,289.75,889,59,19,19,484.08900000000017
2022-07-23T12:00:00Z,76.7,238.25,3.36,53,289,883,59,19,18,472.08900000000017
2022-07-23T13:00:00Z,75.5,254.25,3.36,53,291.25,880,58,19,17,468.08900000000017
2022-07-23T14:00:00Z,75.1,254.25,3.36,53,290.5,879,57,19,16,468.08900000000017
2022-07-23T15:00:00Z,75.1,255,3.36,53,310,872,57,18,16,454.08900000000017
2022-07-23T16:00:00Z,75.1,255,3.36,53,318,876,57,18,16,454.08900000000017
2022-07-23T17:00:00Z,75.1,255.25,3.36,53,320,874,57,18,17,454.08900000000017
2022-07-23T18:00:00Z,75.1,258,3.3025,53,318,876,57,18,18,454.08900000000017
2022-07-23T19:00:00Z,74.7,255,3.13,53,318,879,57,18,20,454.08900000000017
2022-07-23T20:00:00Z,73.5,255,3.13,53,316,880,57,18,21,450.08900000000017
2022-07-23T21:00:00Z,73.5,255,3.13,53,317,885,57,18,20,446.08900000000017
2022-07-23T22:00:00Z,73.1,255,2.92,53,317,885,57,17,20,450.08900000000017
2022-07-23T23:00:00Z,71.9,255,2.92,53,316,893,56,17,21,450.08900000000017
2022-07-24T00:00:00Z,71.9,255,2.8675,53,318,894,56,17,21,439.08900000000017
2022-07-24T01:00:00Z,71.525,255,2.815,53,316,889,56,17,20,435.08900000000017
2022-07-24T02:00:00Z,70.4,254.25,2.71,53,317,885,56,17,19,431.08900000000017
2022-07-24T03:00:00Z,69.2,255,2.71,53,317,883,56,17,18,435.08900000000017
2022-07-24T04:00:00Z,68.8,255,2.71,53,317,876,56,17,19,423.08900000000017
2022-07-24T05:00:00Z,67.3,255,2.8675,53,318,870,56,17,19,401.08900000000017
2022-07-24T06:00:00Z,66.55,255,2.92,53,317,872,56,17,19,397.08900000000017
2022-07-24T07:00:00Z,65.8,255,2.92,53,318,876,55,17,18,390.08900000000017
2022-07-24T08:00:00Z,64.4,254.25,2.92,53,316,870,54,17,17,382.08900000000017
2022-07-24T09:00:00Z,64.025,255,2.92,53,316,868,54,17,18,374.08900000000017
2022-07-24T10:00:00Z,62.9,255,2.92,53,316,864,54,17,18,363.08900000000017
2022-07-24T11:00:00Z,62.9,255,2.92,53,316,857,54,17,17,359.08900000000017
2022-07-24T12:00:00Z,62.9,255,2.92,53,317,854,54,17,16,359.08900000000017
2022-07-24T13:00:00Z,62.9,254.25,2.92,53,316,854,53,17,15,359.08900000000017
2022-07-24T14:00:00Z,62.9,255,2.92,53,316,850,53,17,15,359.08900000000017
2022-07-24T15:00:00Z,62.9,255,2.92,53,317,848,53,17,14,344.08900000000017
2022-07-24T16:00:00Z,62.9,254.25,2.92,53,316,848,52,17,14,348.08900000000017
2022-07-24T17:00:00Z,62.9,254.5,2.92,53,316,848,52,17,15,344.08900000000017
2022-07-24T18:00:00Z,62.9,257,2.92,53,317,848,51,17,15,344.08900000000017
2022-07-24T19:00:00Z,62.9,255,2.92,53,316,848,52,16,18,344.08900000000017
2022-07-24T20:00:00Z,62.9,254.25,2.7625,53,316,850,52,16,19,344.08900000000017
2022-07-24T21:00:00Z,62.9,255,2.71,53,317,848,53,16,20,348.08900000000017
2022-07-24T22:00:00Z,61.85,255,2.71,53,316,848,54,16,20,344.08900000000017
2022-07-24T23:00:00Z,61.5,255,2.71,53,316,845,54,16,20,344.08900000000017
2022-07-25T00:00:00Z,61.5,255,2.52,53,316,842,54,16,19,344.08900000000017
2022-07-25T01:00:00Z,61.5,255,2.52,53,316,842,53,16,19,344.08900000000017
2022-07-25T02:00:00Z,61.5,255,2.52,53,316,835,52,16,18,344.08900000000017
2022-07-25T03:00:00Z,61.5,255,2.52,53,316,833,51,16,17,344.08900000000017
2022-07-25T04:00:00Z,61.5,255,2.52,53,316,828,51,16,18,344.08900000000017
2022-07-25T05:00:00Z,61.5,255,2.52,53,316,827,50,16,18,344.08900000000017
2022-07-25T06:00:00Z,61.5,255,2.52,53,316,827,50,16,19,344.08900000000017
2022-07-25T07:00:00Z,61.5,254.25,2.52,53,316,827,50,16,20,336.08900000000017
2022-07-25T08:00:00Z,61.5,255,2.52,53,316,827,50,16,19,329.08900000000017
2022-07-25T09:00:00Z,61.5,255,2.5675,53,316,833,50,16,18,325.08900000000017
2022-07-25T10:00:00Z,61.5,255,2.71,53,319,831,50,16,18,317.08900000000017
2022-07-25T11:00:00Z,61.5,255,2.71,53,320,831,49,16,16,325.08900000000017
