date_time,unity,cattail,hawlings,kitzmiller,barnum,barton,bloomington,luke,wills,nbp_cumb,patterson,sbr,town,pawpaw,sideling,cacapon,hancock,conoco,opequon,antietam,shen_mill,por,monoc_jug,bennett,goose,seneca,lfalls,cedar
2022-02-25,12,9,11,677,324,58,121,493,249,925,143,537,103,1644,46,151,1612,252,65,94,747,3164,363,21,166,74,3306.26,44
2022-02-26,11,7,8,432,318,83,122,477,286,1059,185,1399,155,2926,98,264,2751,347,98,106,932,3562,738,18,165,49,3465.26,31
2022-02-27,9,6,7,311,318,60,138,483,258,944,146,1262,117,2773,81,328,3339,295,77,96,1021,5406,413,15,120,38,4451.26,24
2022-02-28,9,6,6,258,318,42,144,487,211,871,121,970,95,2334,65,283,2821,258,66,90,1059,5756,334,14,103,34,5628.26,20
2022-03-01,8,6,6,224,272,33,143,439,172,776,102,754,77,1968,49,242,2379,231,59,87,970,4993,287,13,89,32,5087.26,18
2022-03-02,8,6,6,198,247,28,143,404,146,661,88,611,66,1654,41,208,2029,212,55,88,906,4325,264,13,83,31,4356.26,17
2022-03-03,8,5,6,196,213,24,127,356,129,617,76,518,57,1456,34,182,1749,198,52,86,849,3752,245,13,76,30,3815.26,15
2022-03-04,7,5,5,174,169,19,95,279,109,493,67,487,48,1275,28,161,1558,180,49,81,785,3307,221,12,67,29,3306.26,13
2022-03-05,7,5,5,156,158,17,69,239,97,413,59,413,42,1094,24,144,1367,166,46,81,728,2970,202,11,62,28,2925.26,8
2022-03-06,7,5,5,146,158,16,61,231,91,382,54,369,40,973,22,127,1192,159,46,80,677,2658,195,12,59,29,2626.26,7
2022-03-07,7,5,5,153,157,16,61,231,89,378,50,343,38,919,22,118,1100,157,46,80,649,2420,195,12,59,29,2346.26,7
2022-03-08,7,5,5,183,157,17,48,220,87,378,46,429,39,944,24,113,1062,164,45,80,626,2296,206,12,59,29,2146.26,8
2022-03-09,9,7,6,199,158,17,38,214,88,359,51,553,37,1072,22,113,1148,163,46,81,614,2258,216,15,59,40,2120.26,28
2022-03-10,9,6,7,217,158,18,38,214,94,394,64,585,55,1212,35,117,1313,198,58,86,620,2340,315,16,80,43,2171.26,31
2022-03-11,8,6,6,181,158,19,38,213,87,369,61,591,48,1208,34,124,1412,184,55,81,626,2598,292,13,65,34,2317.26,21
2022-03-12,11,8,9,175,158,21,38,212,88,369,59,553,48,1158,37,124,1371,174,52,80,665,2738,250,17,67,58,2654.26,73
2022-03-13,10,7,8,160,158,20,38,210,83,356,54,515,44,1107,34,116,1313,171,53,80,674,2693,274,16,80,53,2702.26,50
2022-03-14,10,7,7,156,158,19,38,210,85,353,52,461,44,1037,32,117,1240,163,54,78,684,2643,263,19,75,45,2588.26,41
2022-03-15,11,7,7,176,158,20,38,210,88,353,49,436,51,1021,38,124,1215,175,60,83,760,2624,340,23,84,45,2553.26,31
2022-03-16,9,6,6,154,138,19,38,191,85,347,46,432,50,1005,40,165,1237,181,60,86,760,2643,321,19,83,39,2600.26,20
2022-03-17,9,6,6,158,128,20,38,179,89,321,46,426,49,973,39,199,1259,174,57,84,763,2700,268,18,80,46,2604.26,24
2022-03-18,9,6,6,150,128,19,38,178,89,321,45,432,48,967,37,211,1227,170,56,83,779,2713,251,17,79,51,2585.26,25
2022-03-19,8,6,6,137,128,17,38,178,86,315,43,410,44,932,32,227,1231,163,53,81,827,2690,243,16,73,47,2553.26,17
2022-03-20,8,5,5,128,111,16,31,157,82,307,40,382,40,881,29,210,1164,163,56,87,925,2862,257,15,67,46,2543.26,14
2022-03-21,8,5,5,125,98,14,28,136,75,265,37,347,35,801,25,209,1100,153,52,81,878,2703,245,14,60,36,2604.26,11
2022-03-22,8,5,5,117,98,13,28,136,70,250,34,315,32,725,21,176,983,141,49,79,827,2538,208,13,56,28,2391.26,10
2022-03-23,8,6,5,121,99,13,28,137,71,248,34,290,30,690,20,156,906,136,48,78,776,2344,199,14,56,29,2235.26,8
2022-03-24,10,7,10,149,100,19,29,142,91,276,40,304,36,716,22,150,878,151,53,81,757,2255,324,18,80,38,2225.26,29
2022-03-25,9,6,11,161,99,38,29,144,137,347,82,391,54,922,30,176,986,156,55,84,747,2210,420,15,75,31,2247.26,19
2022-03-26,8,6,7,155,100,39,29,144,135,340,85,404,51,1040,32,170,1237,144,51,79,773,2280,293,14,64,29,2200.26,13
2022-03-27,8,5,6,155,100,36,30,144,135,340,76,382,45,983,31,156,1205,134,47,76,795,2573,245,13,57,28,2193.26,10
2022-03-28,7,5,6,144,100,32,36,149,123,324,72,363,39,932,28,147,1142,125,45,74,754,2528,211,12,52,29,2346.26,8
2022-03-29,7,5,5,134,100,28,39,153,109,311,64,331,35,865,25,133,1068,118,43,73,719,2360,191,11,49,26,2197.26,7
2022-03-30,7,5,5,156,101,27,40,155,107,310,58,303,33,814,23,121,999,113,43,72,681,2251,179,11,47,26,2018.2600000000002,6
2022-03-31,7,5,6,271,101,55,41,166,199,385,59,304,37,811,25,115,970,114,44,73,652,2156,191,14,48,27,1933.2600000000002,7
2022-04-01,9,6,7,292,145,96,77,233,429,735,80,595,79,1348,64,121,1215,256,59,88,668,2191,480,38,72,33,2076.26,12
2022-04-02,7,5,6,236,234,69,120,363,287,700,69,951,61,1959,55,203,1984,232,62,83,668,2608,445,19,68,30,2336.26,11
2022-04-03,7,5,5,210,259,51,137,407,221,712,61,703,54,1711,46,205,2057,185,52,74,658,3434,274,17,54,29,2798.26,9
2022-04-04,7,5,5,187,259,38,133,401,178,668,54,576,48,1510,39,177,1809,166,49,72,658,3498,234,15,51,27,3275.26,8
2022-04-05,7,5,5,172,259,31,162,432,152,626,51,490,44,1339,34,159,1622,153,47,72,626,3123,213,15,50,28,3084.26,8
2022-04-06,31,21,36,423,420,108,178,677,439,1390,268,779,203,2560,97,266,1991,195,226,85,801,3275,382,77,426,140,3911.26,269
2022-04-07,30,19,24,372,579,117,223,881,579,1800,279,1444,303,4134,224,814,5088,432,394,126,1552,5629,840,87,445,117,4547.26,142
2022-04-08,30,14,21,347,515,103,239,843,525,1822,260,2388,300,5088,250,1215,6742,706,385,192,2579,11416,1937,70,518,116,11193.26,118
2022-04-09,20,9,11,306,394,77,238,690,388,1361,194,1972,197,4261,148,897,5978,518,196,161,3174,12593,843,46,347,84,14309.26,69
2022-04-10,15,8,9,287,369,55,195,611,287,1164,155,1409,140,3275,95,636,4357,426,135,145,2811,10399,642,35,253,66,12465.26,46
2022-04-11,13,7,8,250,324,40,140,490,222,913,128,1059,104,2573,66,471,3371,353,107,129,2188,8109,506,29,195,51,9507.26,33
2022-04-12,12,7,7,227,275,34,101,398,188,766,111,846,86,2118,51,375,2674,305,94,121,1749,6551,426,26,162,44,7504.26,28
2022-04-13,11,6,6,205,221,29,90,334,161,636,96,706,72,1771,41,315,2251,271,85,115,1453,5533,375,24,140,38,6041.26,24
2022-04-14,10,6,6,185,149,25,89,254,142,515,83,604,63,1514,36,270,1943,248,78,110,1243,4738,337,22,124,33,5055.26,19
2022-04-15,10,6,6,166,144,21,88,245,122,455,70,531,54,1285,30,235,1654,222,71,105,1094,4102,300,20,107,32,4292.26,15
2022-04-16,9,6,5,150,144,18,72,230,109,420,60,461,47,1142,26,204,1450,200,66,99,986,3498,264,18,93,31,3720.26,14
2022-04-17,9,5,5,142,145,17,65,221,103,394,52,407,43,1027,24,178,1297,185,63,95,878,3097,241,17,84,29,3243.26,13
2022-04-18,10,6,7,147,145,16,65,225,100,388,48,385,40,957,22,165,1192,178,62,97,817,2840,238,21,87,32,2893.26,13
2022-04-19,17,10,11,191,146,16,65,225,122,439,57,423,58,1084,32,178,1231,247,97,127,903,2964,556,31,273,54,3084.26,36
2022-04-20,11,6,7,204,148,21,65,238,152,490,67,487,105,1358,66,245,1561,293,100,119,986,3148,528,21,162,31,3402.26,22
2022-04-21,10,6,6,285,225,60,65,314,237,658,63,477,104,1431,77,249,1733,233,80,106,1107,3784,324,18,126,28,3465.26,15
2022-04-22,9,6,6,248,308,107,107,432,289,862,59,582,92,1647,72,219,1832,211,74,99,1091,3848,282,17,114,27,3783.26,13
2022-04-23,9,6,5,200,369,75,124,512,265,913,54,604,77,1790,55,203,2010,191,68,96,1018,3784,255,16,101,26,3688.26,11
2022-04-24,8,6,5,179,337,50,125,490,216,887,51,553,67,1711,46,186,1965,177,63,94,967,3848,232,16,93,26,3624.26,10
2022-04-25,8,5,5,162,176,36,101,301,176,668,47,499,59,1507,38,174,1832,168,60,91,916,3721,218,15,85,28,3593.26,9
2022-04-26,8,5,5,157,145,38,92,254,177,531,44,445,54,1221,33,164,1549,159,58,88,874,3466,207,15,80,30,3402.26,9
2022-04-27,8,5,5,144,144,34,73,234,150,502,41,404,68,1183,30,153,1390,154,57,86,824,3062,205,15,78,30,3147.26,9
2022-04-28,8,5,5,127,137,31,66,219,125,436,37,378,51,1037,24,158,1294,145,54,83,779,2751,192,13,68,29,2734.26,7
2022-04-29,7,5,4,118,127,27,66,207,112,398,34,343,46,944,21,145,1173,135,52,80,852,2671,176,13,62,26,2515.26,7
2022-04-30,7,5,4,111,127,23,66,205,103,375,32,315,42,871,19,129,1068,128,50,79,792,2490,165,13,59,24,2416.26,6
2022-05-01,8,5,5,115,127,40,66,208,139,410,32,300,42,843,19,123,1014,125,51,80,728,2293,165,14,58,27,2222.26,6
2022-05-02,8,5,5,141,128,79,66,208,189,512,39,296,68,1040,27,126,1088,147,60,94,712,2280,189,15,66,30,2123.26,7
2022-05-03,7,5,5,117,176,66,84,260,162,458,38,273,55,979,24,124,1215,137,55,86,684,2286,193,13,60,26,2079.26,6
2022-05-04,14,8,13,324,350,111,182,569,242,884,90,808,105,1555,50,350,1297,174,121,108,855,2589,249,23,309,87,2925.26,15
2022-05-05,10,6,7,211,394,92,216,652,217,1059,92,1158,111,2779,60,1345,3911,180,125,100,1898,4420,275,17,197,43,3306.26,13
2022-05-06,41,31,23,595,442,116,229,754,458,1406,156,849,214,2674,133,725,3498,410,102,132,1339,6837,944,64,166,111,5978.26,13
2022-05-07,129,80,85,951,757,363,337,1282,1851,4134,595,3593,1034,8650,999,2191,10653,1854,595,531,2137,10812,5533,203,1180,404,13769.26,191
2022-05-08,47,20,26,636,706,219,483,1364,1215,3593,439,5692,849,12338,512,3403,18857,1921,639,480,4834,30051,4388,80,805,192,30686.26,114
2022-05-09,29,11,12,407,849,122,272,1247,617,2293,305,3043,318,6869,203,1765,10717,938,248,316,3880,25981,1262,49,407,107,31958.26,55
2022-05-10,22,9,9,311,773,73,243,1116,385,1835,217,1825,199,4675,112,1088,6519,674,162,256,2773,14692,836,37,274,62,18984.26,33
2022-05-11,18,8,8,257,426,45,223,719,274,1345,172,1282,142,3530,75,716,4643,528,126,215,2112,10335,642,31,211,44,12687.26,26
2022-05-12,15,7,7,220,296,32,133,461,211,922,142,960,109,2576,54,502,3434,442,108,192,1673,8077,534,27,172,39,9476.26,21
2022-05-13,16,8,8,198,178,27,56,263,174,652,121,763,89,2035,43,401,2662,385,100,177,1393,6519,474,27,169,42,7504.26,23
2022-05-14,15,8,7,192,144,32,43,208,170,502,104,655,80,1644,39,347,2172,353,97,170,1218,5565,448,25,162,49,6137.26,23
2022-05-15,16,8,7,174,219,30,42,268,166,506,89,639,69,1510,33,306,1892,372,105,163,1158,4865,426,24,142,48,5214.26,18
2022-05-16,17,10,10,158,256,23,41,309,138,560,83,738,61,1727,52,274,1924,388,123,158,1364,4802,467,24,139,46,4865.26,62
2022-05-17,13,7,7,158,184,19,41,247,122,509,69,671,54,1565,38,252,1908,315,91,143,1425,4802,391,20,118,32,4801.26,53
2022-05-18,11,7,6,130,144,16,41,200,101,375,57,560,44,1285,28,213,1670,269,79,132,1447,4611,310,18,98,29,4578.26,22
2022-05-19,12,8,6,165,137,20,41,195,107,382,52,496,42,1145,26,202,1409,295,94,154,1278,4198,398,20,96,32,4197.26,16
2022-05-20,10,7,6,161,127,23,41,184,135,388,45,477,45,1103,24,220,1367,286,87,147,1107,3752,487,18,89,29,3911.26,13
2022-05-21,10,6,5,134,195,22,40,246,133,413,38,426,60,1138,29,192,1358,270,77,129,967,3434,316,16,80,28,3529.26,12
2022-05-22,74,62,60,128,195,18,40,245,106,404,31,413,40,1030,21,165,1262,232,70,128,846,3212,270,50,115,95,3306.26,13
2022-05-23,62,38,120,123,127,16,40,179,93,359,26,410,31,979,17,135,1154,212,65,118,862,3008,248,65,196,340,4133.26,101
2022-05-24,24,10,16,114,119,14,33,166,85,307,23,382,28,849,14,118,1062,194,64,114,779,2728,245,28,123,125,3179.26,64
2022-05-25,19,8,11,106,115,13,31,158,78,278,20,410,26,817,13,112,957,182,64,109,731,2506,223,23,119,68,2734.26,48
2022-05-26,14,7,9,97,114,11,31,156,70,265,18,398,24,798,11,112,941,170,62,101,738,2337,202,20,96,64,2410.26,28
2022-05-27,18,10,12,149,130,15,31,175,110,312,21,378,28,789,11,108,913,179,66,121,830,2477,248,30,111,61,2327.26,29
2022-05-28,31,16,24,152,142,15,31,187,135,410,24,506,77,1091,21,119,1034,256,147,137,1043,2808,334,40,165,158,3116.26,72
2022-05-29,17,8,10,120,123,12,31,168,94,331,21,579,45,1142,18,193,1364,197,91,112,1580,3307,256,24,113,71,3116.26,30
2022-05-30,13,7,8,101,115,11,23,150,81,280,18,518,32,986,13,163,1253,166,71,101,1720,4007,197,20,93,37,3624.26,19
2022-05-31,12,6,7,90,113,9,19,144,71,252,15,436,26,843,10,130,1068,149,65,99,1415,3466,176,18,81,34,3624.26,13
2022-06-01,11,6,7,82,108,8,19,139,63,235,14,363,22,731,8,107,916,136,60,98,1148,2916,156,17,72,31,3084.26,10
2022-06-02,10,6,6,80,104,7,19,133,58,221,12,307,19,652,7,93,805,125,58,93,995,2519,146,15,68,33,2766.26,20
2022-06-03,10,6,6,79,100,7,19,130,57,217,11,269,18,598,6,83,722,120,59,92,935,2267,141,15,154,34,2600.26,78
2022-06-04,9,5,6,69,93,6,122,220,48,233,10,241,16,553,5,75,661,113,58,87,871,2124,136,14,91,31,2146.26,27
2022-06-05,9,5,5,64,93,5,19,120,42,244,9,211,14,588,5,67,607,104,52,84,785,1914,126,13,70,34,1828.2600000000002,15
2022-06-06,8,5,6,61,91,5,19,120,38,179,8,184,13,458,4,60,636,98,50,81,696,1762,115,12,64,29,1580.2600000000002,9
2022-06-07,8,5,5,58,87,5,19,120,37,174,8,165,12,423,3,55,502,94,48,79,607,1660,112,12,59,26,1398.2600000000002,7
2022-06-08,13,6,15,53,86,6,19,120,41,178,8,155,12,410,3,55,480,94,50,81,576,1539,122,13,66,47,1354.2600000000002,8
2022-06-09,21,11,34,57,86,8,19,120,72,206,10,168,17,432,4,59,483,100,56,80,579,1517,153,18,67,171,1627.2600000000002,10
2022-06-10,10,6,9,54,87,6,19,120,52,186,8,203,23,480,6,72,512,144,59,77,614,1479,132,13,62,45,1297.2600000000002,7
2022-06-11,9,6,7,63,89,5,19,120,42,176,8,236,14,502,5,67,547,101,50,74,738,1644,115,13,54,34,1182.2600000000002,6
2022-06-12,10,6,7,68,88,5,19,120,40,174,8,184,12,455,4,61,560,94,49,75,709,1724,117,14,53,33,1357.2600000000002,7
2022-06-13,9,5,6,58,88,4,19,120,39,173,8,162,12,417,4,55,502,95,48,74,607,1603,127,12,51,35,1360.2600000000002,7
2022-06-14,8,5,6,56,125,4,19,151,39,178,7,155,11,398,4,53,471,112,47,88,556,1533,129,13,46,39,1303.2600000000002,6
2022-06-15,8,5,6,49,85,4,19,120,34,195,7,143,13,417,7,50,452,110,45,87,556,1485,147,12,43,34,1179.2600000000002,5
2022-06-16,7,5,5,39,85,3,19,120,30,159,6,150,12,372,6,45,471,100,45,74,547,1441,136,10,59,32,1106.2600000000002,4
2022-06-17,7,4,5,34,85,3,19,120,27,154,6,151,10,372,4,42,413,103,46,74,502,1437,110,10,97,31,1166.2600000000002,6
2022-06-18,7,4,4,29,81,3,19,120,24,148,5,126,9,337,3,38,401,82,41,69,445,1291,97,9,48,29,1026.2600000000002,5
2022-06-19,6,4,4,23,80,2,19,120,22,140,5,110,7,313,2,35,366,74,39,66,404,1170,88,8,36,24,842.2600000000001,4
2022-06-20,6,4,4,21,80,2,19,120,21,137,4,100,7,295,2,32,337,69,39,64,378,1075,80,8,31,23,705.2600000000001,3
2022-06-21,6,4,4,20,78,2,19,120,21,139,4,93,6,288,2,30,321,67,39,64,350,1011,76,8,29,25,607.2600000000001,3
2022-06-22,7,6,8,22,78,3,19,120,20,137,4,87,7,286,2,31,321,69,40,68,375,1018,81,11,35,27,607.2600000000001,5
2022-06-23,14,14,26,73,78,4,19,120,25,156,5,90,14,293,45,47,388,121,140,86,614,1173,114,18,124,73,1096.2600000000002,47
2022-06-24,8,6,8,35,78,2,19,120,20,146,7,108,19,324,25,40,372,113,80,75,824,1895,162,12,76,33,1023.2600000000001,19
2022-06-25,7,5,6,30,78,2,18,120,19,136,6,107,11,304,13,45,375,88,55,69,585,1641,125,10,51,28,1529.2600000000002,10
2022-06-26,6,5,5,38,79,2,18,120,18,136,6,103,9,306,8,48,359,76,49,64,537,1386,99,9,41,26,1192.2600000000002,6
2022-06-27,6,4,5,29,79,4,19,120,21,147,6,106,8,299,6,39,353,73,111,67,731,1358,88,9,78,27,966.2600000000001,5
2022-06-28,6,4,4,33,79,3,18,120,24,147,5,132,8,318,5,77,359,73,73,66,712,1650,86,8,54,24,991.2600000000001,5
2022-06-29,5,4,4,25,79,2,18,120,19,136,5,154,7,334,4,77,394,67,53,63,553,1352,80,7,39,23,NA,4
2022-06-30,5,4,4,22,78,1,18,120,16,132,4,129,6,324,3,59,394,62,48,60,534,1301,72,7,33,23,842.2600000000001,3
2022-07-01,6,4,4,22,79,1,18,120,15,129,4,103,5,291,2,45,366,59,46,60,467,1227,66,10,29,25,775.2600000000001,3
2022-07-02,7,5,5,23,79,1,18,120,15,131,4,95,5,278,2,40,331,64,59,72,423,1164,82,10,30,52,874.2600000000001,2
2022-07-03,6,4,9,21,79,1,114,202,16,150,4,88,6,271,2,38,311,60,49,86,388,1352,78,8,36,40,1163.2600000000002,2
2022-07-04,5,4,4,20,79,1,18,120,15,197,3,86,5,343,2,36,301,59,45,64,372,1113,74,7,29,26,928.2600000000001,2
2022-07-05,6,4,4,18,79,1,17,120,14,127,3,81,5,271,2,44,375,54,42,59,401,1037,73,7,25,23,654.2600000000001,2
2022-07-06,7,5,5,18,78,2,17,120,14,127,3,74,4,253,1,38,306,63,43,58,372,1011,67,8,27,25,594.2600000000001,2
2022-07-07,13,8,9,20,78,2,17,120,18,132,3,74,4,249,1,34,286,119,41,80,340,1040,276,15,27,33,594.2600000000001,2
2022-07-08,6,5,5,24,77,2,17,120,21,134,3,73,6,252,4,33,278,103,40,85,334,999,363,8,24,25,680.2600000000001,2
2022-07-09,10,7,13,25,77,2,17,120,18,132,3,72,8,254,5,33,286,77,54,95,318,1100,172,11,29,34,2413.26,217
2022-07-10,8,5,8,30,77,2,17,120,17,133,4,71,6,248,4,36,286,68,54,73,388,1097,173,11,42,31,991.2600000000001,130
2022-07-11,6,5,5,24,77,1,17,120,15,127,4,71,5,245,3,35,276,61,45,66,432,1113,134,8,33,25,788.2600000000001,35
2022-07-12,6,4,6,52,75,1,17,120,14,124,4,69,5,237,2,35,269,61,43,63,487,1142,102,7,25,32,740.2600000000001,21
2022-07-13,5,4,6,141,72,2,17,120,16,124,4,71,4,234,2,33,263,86,50,98,471,1088,204,7,27,41,858.2600000000001,86
2022-07-14,5,4,8,43,72,1,17,120,15,120,4,66,4,232,2,36,254,65,44,72,522,1196,169,6,27,26,813.2600000000001,45
2022-07-15,4,3,4,29,72,1,17,120,13,117,4,59,4,220,2,37,259,57,40,63,432,1065,106,5,22,22,829.2600000000001,49
