DateTime,FW_POT,WSSC_POT,WA_GF,WA_LF,LW_POT,LW_FW,FW_OC,WSSC_PA,LW_BR
2022-08-05T00:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T01:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T02:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T03:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T04:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T05:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T06:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T07:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T08:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T09:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T10:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T11:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T12:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T13:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T14:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T15:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T16:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T17:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T18:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T19:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T20:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T21:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T22:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-05T23:00:00Z,101.32,113.39,140.67,0,14.69,14.06,5,56.95,5.86
2022-08-06T00:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T01:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T02:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T03:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T04:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T05:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T06:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T07:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T08:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T09:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T10:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T11:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T12:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T13:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T14:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T15:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T16:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T17:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T18:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T19:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T20:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T21:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T22:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-06T23:00:00Z,191.01,111.34,137.63,0,25.29,0,5,55.58,6
2022-08-07T00:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T01:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T02:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T03:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T04:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T05:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T06:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T07:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T08:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T09:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T10:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T11:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T12:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T13:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T14:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T15:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T16:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T17:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T18:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T19:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T20:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T21:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T22:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-07T23:00:00Z,196.12,125.71,154.25,0,26.14,0,5,52.88,6
2022-08-08T00:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T01:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T02:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T03:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T04:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T05:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T06:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T07:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T08:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T09:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T10:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T11:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T12:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T13:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T14:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T15:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T16:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T17:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T18:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T19:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T20:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T21:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T22:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-08T23:00:00Z,201.72,136.22,151.29,0,15.1,24.08,5,53.99,4.72
2022-08-09T00:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T01:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T02:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T03:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T04:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T05:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T06:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T07:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T08:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T09:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T10:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T11:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T12:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T13:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T14:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T15:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T16:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T17:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T18:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T19:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T20:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T21:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T22:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-09T23:00:00Z,190.53,133.97,151.04,0,14.98,22.01,5,51.2,4.32
2022-08-10T00:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T01:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T02:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T03:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T04:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T05:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T06:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T07:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T08:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T09:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T10:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T11:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T12:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T13:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T14:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T15:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T16:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T17:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T18:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T19:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T20:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T21:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T22:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-10T23:00:00Z,82.78,132.74,156.13,0,14.82,17.58,5,51.99,5.47
2022-08-11T00:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T01:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T02:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T03:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T04:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T05:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T06:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T07:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T08:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T09:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T10:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T11:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T12:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T13:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T14:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T15:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T16:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T17:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T18:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T19:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T20:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T21:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T22:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-11T23:00:00Z,72.18,113.65,145,0,14.09,14.24,5,51.36,5.22
2022-08-12T00:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T01:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T02:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T03:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T04:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T05:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T06:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T07:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T08:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T09:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T10:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T11:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T12:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T13:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T14:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T15:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T16:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T17:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T18:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T19:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T20:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T21:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T22:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-12T23:00:00Z,85.22,130.17,147.96,0,14.86,18.05,5,53.04,5.15
2022-08-13T00:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T01:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T02:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T03:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T04:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T05:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T06:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T07:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T08:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T09:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T10:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T11:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T12:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T13:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T14:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T15:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T16:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T17:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T18:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T19:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T20:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T21:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T22:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-13T23:00:00Z,84.32,116,142.04,0,7.45,0,5,50.54,6
2022-08-14T00:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T01:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T02:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T03:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T04:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T05:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T06:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T07:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T08:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T09:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T10:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T11:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T12:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T13:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T14:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T15:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T16:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T17:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T18:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T19:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T20:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T21:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T22:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-14T23:00:00Z,86.28,120.64,133.33,0,7.79,0,5,55.66,6
2022-08-15T00:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T01:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T02:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T03:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T04:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T05:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T06:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T07:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T08:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T09:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T10:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T11:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T12:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T13:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T14:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T15:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T16:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T17:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T18:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T19:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T20:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T21:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T22:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-15T23:00:00Z,93.28,114.68,157.29,0,14.69,13.22,5,53.57,5.77
2022-08-16T00:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T01:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T02:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T03:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T04:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T05:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T06:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T07:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T08:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T09:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T10:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T11:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T12:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T13:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T14:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T15:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T16:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T17:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T18:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T19:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T20:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T21:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T22:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-16T23:00:00Z,86.7,117.65,147.08,0,14.75,14.54,5,52.28,6.07
2022-08-17T00:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T01:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T02:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T03:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T04:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T05:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T06:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T07:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T08:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T09:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T10:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T11:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T12:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T13:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T14:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T15:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T16:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
2022-08-17T17:00:00Z,95.9,118.6,141.63,0,15.1,18.3,5,56.31,4.83
