date_time,jrr_total,jrr_ws,savage,hour,minute,date
2022-06-01T19:15:00Z,30.996349000000002,13.1,6.074776000000001,15,15,2022-06-01
2022-06-01T19:30:00Z,30.989831000000002,13.1,6.074776000000001,15,30,2022-06-01
2022-06-01T19:45:00Z,30.996349000000002,13.1,6.074776000000001,15,45,2022-06-01
2022-06-01T20:00:00Z,30.986572000000002,13.1,6.074776000000001,16,0,2022-06-01
2022-06-01T20:15:00Z,30.999608000000002,13.1,6.074776000000001,16,15,2022-06-01
2022-06-01T20:30:00Z,30.980054000000003,13.1,6.074776000000001,16,30,2022-06-01
2022-06-01T20:45:00Z,30.989831000000002,13.1,6.071517000000001,16,45,2022-06-01
2022-06-01T21:00:00Z,30.986572000000002,13.1,6.074776000000001,17,0,2022-06-01
2022-06-01T21:15:00Z,30.989831000000002,13.1,6.074776000000001,17,15,2022-06-01
2022-06-01T21:30:00Z,30.983313000000003,13.1,6.074776000000001,17,30,2022-06-01
2022-06-01T21:45:00Z,30.989831000000002,13.1,6.074776000000001,17,45,2022-06-01
2022-06-01T22:00:00Z,30.989831000000002,13.1,6.074776000000001,18,0,2022-06-01
2022-06-01T22:15:00Z,30.973536000000003,13.1,6.071517000000001,18,15,2022-06-01
2022-06-01T22:30:00Z,30.980054000000003,13.1,6.071517000000001,18,30,2022-06-01
2022-06-01T22:45:00Z,30.996349000000002,13.1,6.071517000000001,18,45,2022-06-01
2022-06-01T23:00:00Z,30.989831000000002,13.1,6.071517000000001,19,0,2022-06-01
2022-06-01T23:15:00Z,30.989831000000002,13.1,6.071517000000001,19,15,2022-06-01
2022-06-01T23:30:00Z,30.999608000000002,13.1,6.071517000000001,19,30,2022-06-01
2022-06-01T23:45:00Z,31.002867000000002,13.1,6.071517000000001,19,45,2022-06-01
2022-06-02T00:00:00Z,31.006126000000005,13.1,6.071517000000001,20,0,2022-06-01
2022-06-02T00:15:00Z,30.996349000000002,13.1,6.071517000000001,20,15,2022-06-01
2022-06-02T00:30:00Z,31.012644000000005,13.1,6.071517000000001,20,30,2022-06-01
2022-06-02T00:45:00Z,31.019162000000005,13.1,6.071517000000001,20,45,2022-06-01
2022-06-02T01:00:00Z,30.989831000000002,13.1,6.071517000000001,21,0,2022-06-01
2022-06-02T01:15:00Z,30.970277000000003,13.1,6.071517000000001,21,15,2022-06-01
2022-06-02T01:30:00Z,30.980054000000003,13.1,6.071517000000001,21,30,2022-06-01
2022-06-02T01:45:00Z,30.967018000000003,13.1,6.071517000000001,21,45,2022-06-01
2022-06-02T02:00:00Z,30.980054000000003,13.1,6.071517000000001,22,0,2022-06-01
2022-06-02T02:15:00Z,30.976795000000003,13.1,6.071517000000001,22,15,2022-06-01
2022-06-02T02:30:00Z,30.989831000000002,13.1,6.071517000000001,22,30,2022-06-01
2022-06-02T02:45:00Z,30.976795000000003,13.1,6.071517000000001,22,45,2022-06-01
2022-06-02T03:00:00Z,30.976795000000003,13.1,6.071517000000001,23,0,2022-06-01
2022-06-02T03:15:00Z,30.976795000000003,13.1,6.071517000000001,23,15,2022-06-01
2022-06-02T03:30:00Z,30.976795000000003,13.1,6.071517000000001,23,30,2022-06-01
2022-06-02T03:45:00Z,30.967018000000003,13.1,6.071517000000001,23,45,2022-06-01
2022-06-02T04:00:00Z,30.967018000000003,13.1,6.071517000000001,0,0,2022-06-02
2022-06-02T04:15:00Z,30.963759000000003,13.1,6.071517000000001,0,15,2022-06-02
2022-06-02T04:30:00Z,30.976795000000003,13.1,6.071517000000001,0,30,2022-06-02
2022-06-02T04:45:00Z,30.963759000000003,13.1,6.071517000000001,0,45,2022-06-02
2022-06-02T05:00:00Z,30.960500000000003,13.1,6.071517000000001,1,0,2022-06-02
2022-06-02T05:15:00Z,30.960500000000003,13.1,6.071517000000001,1,15,2022-06-02
2022-06-02T05:30:00Z,30.986572000000002,13.1,6.071517000000001,1,30,2022-06-02
2022-06-02T05:45:00Z,30.963759000000003,13.1,6.068258000000001,1,45,2022-06-02
2022-06-02T06:00:00Z,30.993090000000002,13.1,6.071517000000001,2,0,2022-06-02
2022-06-02T06:15:00Z,31.002867000000002,13.1,6.071517000000001,2,15,2022-06-02
2022-06-02T06:30:00Z,30.970277000000003,13.1,6.071517000000001,2,30,2022-06-02
2022-06-02T06:45:00Z,30.976795000000003,13.1,6.071517000000001,2,45,2022-06-02
2022-06-02T07:00:00Z,31.006126000000005,13.1,6.071517000000001,3,0,2022-06-02
2022-06-02T07:15:00Z,30.993090000000002,13.1,6.068258000000001,3,15,2022-06-02
2022-06-02T07:30:00Z,30.996349000000002,13.1,6.068258000000001,3,30,2022-06-02
2022-06-02T07:45:00Z,30.989831000000002,13.1,6.068258000000001,3,45,2022-06-02
2022-06-02T08:00:00Z,30.983313000000003,13.1,6.071517000000001,4,0,2022-06-02
2022-06-02T08:15:00Z,30.999608000000002,13.1,6.068258000000001,4,15,2022-06-02
2022-06-02T08:30:00Z,30.980054000000003,13.1,6.068258000000001,4,30,2022-06-02
2022-06-02T08:45:00Z,30.989831000000002,13.1,6.068258000000001,4,45,2022-06-02
2022-06-02T09:00:00Z,30.976795000000003,13.1,6.068258000000001,5,0,2022-06-02
2022-06-02T09:15:00Z,30.957241000000003,13.1,6.071517000000001,5,15,2022-06-02
2022-06-02T09:30:00Z,30.960500000000003,13.1,6.068258000000001,5,30,2022-06-02
2022-06-02T09:45:00Z,30.950723000000004,13.1,6.068258000000001,5,45,2022-06-02
2022-06-02T10:00:00Z,30.960500000000003,13.1,6.068258000000001,6,0,2022-06-02
2022-06-02T10:15:00Z,30.963759000000003,13.1,6.068258000000001,6,15,2022-06-02
2022-06-02T10:30:00Z,30.953982000000003,13.1,6.068258000000001,6,30,2022-06-02
2022-06-02T10:45:00Z,30.953982000000003,13.1,6.068258000000001,6,45,2022-06-02
2022-06-02T11:00:00Z,30.960500000000003,13.1,6.068258000000001,7,0,2022-06-02
2022-06-02T11:15:00Z,30.957241000000003,13.1,6.068258000000001,7,15,2022-06-02
2022-06-02T11:30:00Z,30.957241000000003,13.1,6.068258000000001,7,30,2022-06-02
2022-06-02T11:45:00Z,30.960500000000003,13.1,6.068258000000001,7,45,2022-06-02
2022-06-02T12:00:00Z,30.967018000000003,13.1,6.068258000000001,8,0,2022-06-02
2022-06-02T12:15:00Z,30.980054000000003,13.1,6.068258000000001,8,15,2022-06-02
2022-06-02T12:30:00Z,30.983313000000003,13.1,6.068258000000001,8,30,2022-06-02
2022-06-02T12:45:00Z,30.983313000000003,13.1,6.068258000000001,8,45,2022-06-02
2022-06-02T13:00:00Z,30.960500000000003,13.1,6.068258000000001,9,0,2022-06-02
2022-06-02T13:15:00Z,30.983313000000003,13.1,6.068258000000001,9,15,2022-06-02
2022-06-02T13:30:00Z,30.960500000000003,13.1,6.068258000000001,9,30,2022-06-02
2022-06-02T13:45:00Z,30.947464000000004,13.1,6.068258000000001,9,45,2022-06-02
2022-06-02T14:00:00Z,30.960500000000003,13.1,6.068258000000001,10,0,2022-06-02
2022-06-02T14:15:00Z,30.976795000000003,13.1,6.068258000000001,10,15,2022-06-02
2022-06-02T14:30:00Z,30.950723000000004,13.1,6.068258000000001,10,30,2022-06-02
2022-06-02T14:45:00Z,30.957241000000003,13.1,6.068258000000001,10,45,2022-06-02
2022-06-02T15:00:00Z,30.980054000000003,13.1,6.068258000000001,11,0,2022-06-02
2022-06-02T15:15:00Z,30.960500000000003,13.1,6.068258000000001,11,15,2022-06-02
2022-06-02T15:30:00Z,30.940946000000004,13.1,6.068258000000001,11,30,2022-06-02
2022-06-02T15:45:00Z,30.940946000000004,13.1,6.068258000000001,11,45,2022-06-02
2022-06-02T16:00:00Z,30.976795000000003,13.1,6.068258000000001,12,0,2022-06-02
2022-06-02T16:15:00Z,30.960500000000003,13.1,6.068258000000001,12,15,2022-06-02
2022-06-02T16:30:00Z,30.947464000000004,13.1,6.068258000000001,12,30,2022-06-02
2022-06-02T16:45:00Z,30.953982000000003,13.1,6.068258000000001,12,45,2022-06-02
2022-06-02T17:00:00Z,30.950723000000004,13.1,6.068258000000001,13,0,2022-06-02
2022-06-02T17:15:00Z,30.960500000000003,13.1,6.068258000000001,13,15,2022-06-02
2022-06-02T17:30:00Z,30.940946000000004,13.1,6.068258000000001,13,30,2022-06-02
2022-06-02T17:45:00Z,30.953982000000003,13.1,6.068258000000001,13,45,2022-06-02
2022-06-02T18:00:00Z,30.944205,13.1,6.068258000000001,14,0,2022-06-02
2022-06-02T18:15:00Z,30.944205,13.1,6.068258000000001,14,15,2022-06-02
2022-06-02T18:30:00Z,30.967018000000003,13.1,6.068258000000001,14,30,2022-06-02
2022-06-02T18:45:00Z,30.953982000000003,13.1,6.068258000000001,14,45,2022-06-02
2022-06-02T19:00:00Z,30.963759000000003,13.1,6.064999000000001,15,0,2022-06-02
2022-06-02T19:15:00Z,30.953982000000003,13.1,6.064999000000001,15,15,2022-06-02
2022-06-02T19:30:00Z,30.934428000000004,13.1,6.064999000000001,15,30,2022-06-02
2022-06-02T19:45:00Z,30.947464000000004,13.1,6.068258000000001,15,45,2022-06-02
2022-06-02T20:00:00Z,30.944205,13.1,6.068258000000001,16,0,2022-06-02
2022-06-02T20:15:00Z,30.950723000000004,13.1,6.064999000000001,16,15,2022-06-02
2022-06-02T20:30:00Z,30.950723000000004,13.1,6.064999000000001,16,30,2022-06-02
2022-06-02T20:45:00Z,30.937687,13.1,6.068258000000001,16,45,2022-06-02
2022-06-02T21:00:00Z,30.950723000000004,13.1,6.068258000000001,17,0,2022-06-02
2022-06-02T21:15:00Z,30.944205,13.1,6.064999000000001,17,15,2022-06-02
2022-06-02T21:30:00Z,30.924651,13.1,6.064999000000001,17,30,2022-06-02
2022-06-02T21:45:00Z,30.950723000000004,13.1,6.068258000000001,17,45,2022-06-02
2022-06-02T22:00:00Z,30.931169,13.1,6.064999000000001,18,0,2022-06-02
2022-06-02T22:15:00Z,30.953982000000003,13.1,6.064999000000001,18,15,2022-06-02
2022-06-02T22:30:00Z,30.960500000000003,13.1,6.064999000000001,18,30,2022-06-02
2022-06-02T22:45:00Z,30.927910000000004,13.1,6.064999000000001,18,45,2022-06-02
2022-06-02T23:00:00Z,30.944205,13.1,6.064999000000001,19,0,2022-06-02
2022-06-02T23:15:00Z,30.947464000000004,13.1,6.064999000000001,19,15,2022-06-02
2022-06-02T23:30:00Z,30.953982000000003,13.1,6.064999000000001,19,30,2022-06-02
2022-06-02T23:45:00Z,30.944205,13.1,6.064999000000001,19,45,2022-06-02
2022-06-03T00:00:00Z,30.957241000000003,13.1,6.064999000000001,20,0,2022-06-02
2022-06-03T00:15:00Z,30.960500000000003,13.1,6.064999000000001,20,15,2022-06-02
2022-06-03T00:30:00Z,30.960500000000003,13.1,6.064999000000001,20,30,2022-06-02
2022-06-03T00:45:00Z,30.950723000000004,13.1,6.064999000000001,20,45,2022-06-02
2022-06-03T01:00:00Z,30.950723000000004,13.1,6.064999000000001,21,0,2022-06-02
2022-06-03T01:15:00Z,30.970277000000003,13.1,6.064999000000001,21,15,2022-06-02
2022-06-03T01:30:00Z,30.953982000000003,13.1,6.064999000000001,21,30,2022-06-02
2022-06-03T01:45:00Z,30.967018000000003,13.1,6.064999000000001,21,45,2022-06-02
2022-06-03T02:00:00Z,30.973536000000003,13.1,6.064999000000001,22,0,2022-06-02
2022-06-03T02:15:00Z,30.970277000000003,13.1,6.064999000000001,22,15,2022-06-02
2022-06-03T02:30:00Z,30.934428000000004,13.1,6.064999000000001,22,30,2022-06-02
2022-06-03T02:45:00Z,30.950723000000004,13.1,6.064999000000001,22,45,2022-06-02
2022-06-03T03:00:00Z,30.960500000000003,13.1,6.064999000000001,23,0,2022-06-02
2022-06-03T03:15:00Z,30.970277000000003,13.1,6.064999000000001,23,15,2022-06-02
2022-06-03T03:30:00Z,30.970277000000003,13.1,6.064999000000001,23,30,2022-06-02
2022-06-03T03:45:00Z,30.963759000000003,13.1,6.064999000000001,23,45,2022-06-02
2022-06-03T04:00:00Z,30.970277000000003,13.1,6.064999000000001,0,0,2022-06-03
2022-06-03T04:15:00Z,30.944205,13.1,6.064999000000001,0,15,2022-06-03
2022-06-03T04:30:00Z,30.967018000000003,13.1,6.064999000000001,0,30,2022-06-03
2022-06-03T04:45:00Z,30.947464000000004,13.1,6.064999000000001,0,45,2022-06-03
2022-06-03T05:00:00Z,30.937687,13.1,6.064999000000001,1,0,2022-06-03
2022-06-03T05:15:00Z,30.927910000000004,13.1,6.06174,1,15,2022-06-03
2022-06-03T05:30:00Z,30.944205,13.1,6.06174,1,30,2022-06-03
2022-06-03T05:45:00Z,30.914874000000005,13.1,6.06174,1,45,2022-06-03
2022-06-03T06:00:00Z,30.950723000000004,13.1,6.06174,2,0,2022-06-03
2022-06-03T06:15:00Z,30.960500000000003,13.1,6.06174,2,15,2022-06-03
2022-06-03T06:30:00Z,30.957241000000003,13.1,6.06174,2,30,2022-06-03
2022-06-03T06:45:00Z,30.944205,13.1,6.06174,2,45,2022-06-03
2022-06-03T07:00:00Z,30.937687,13.1,6.06174,3,0,2022-06-03
